customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn
CUST07904,Female,1,74,19,Month-to-month,Mailed check,DSL,21.24,381.05,1,0,2.8,No
CUST07905,Female,1,50,24,Two year,Credit card,No,110.1,,1,1,1.6,No
CUST07906,Male,0,49,11,Month-to-month,Mailed check,DSL,22.0,233.54,6,0,3.0,No
CUST07907,Female,0,49,59,Month-to-month,Credit card,No,70.55,4239.09,5,2,4.3,No
CUST07908,Female,0,23,15,Month-to-month,Electronic check,DSL,23.0,328.96,2,5,0.1,Yes
CUST07909,Female,0,66,10,Two year,Electronic check,Fiber optic,25.26,254.39,2,0,2.2,No
CUST07910,Female,1,66,41,One year,Electronic check,Fiber optic,108.49,4070.71,1,2,8.6,No
CUST07911,Female,0,70,27,Month-to-month,Mailed check,DSL,96.11,2628.78,2,1,0.7,No
CUST07912,Male,1,46,60,Two year,Electronic check,No,38.09,2126.19,4,3,0.2,No
CUST07913,Male,1,54,52,One year,Credit card,DSL,81.29,4065.46,2,1,4.4,Yes
CUST07914,Male,1,34,28,Month-to-month,Mailed check,DSL,99.06,2455.2,1,3,4.1,Yes
CUST07915,Male,0,67,65,Month-to-month,Electronic check,Fiber optic,108.74,7309.03,4,4,1.5,No
CUST07916,Female,0,36,17,Month-to-month,Mailed check,Fiber optic,65.77,1107.24,5,2,5.3,Yes
CUST07917,Male,0,48,44,Month-to-month,Bank transfer,Fiber optic,109.54,4924.69,3,1,2.4,No
CUST07918,Male,0,36,10,One year,Mailed check,DSL,69.8,622.32,6,2,1.9,No
CUST07919,Male,0,40,63,Month-to-month,Mailed check,Fiber optic,88.2,4798.33,2,1,5.2,Yes
CUST07920,Male,0,67,47,Month-to-month,Electronic check,Fiber optic,117.86,5082.1,7,1,0.3,No
CUST07921,Male,0,64,38,One year,Bank transfer,DSL,42.07,1524.06,4,3,0.8,No
CUST07922,Male,1,52,70,One year,Electronic check,Fiber optic,35.19,2489.1,3,0,1.8,No
CUST07923,Female,0,31,53,One year,Credit card,DSL,52.89,2605.67,5,2,0.3,No
CUST07924,Female,1,18,44,Month-to-month,Credit card,Fiber optic,34.77,1383.0,3,3,16.5,Yes
CUST07925,Female,0,66,54,Month-to-month,Mailed check,Fiber optic,46.98,2345.41,5,0,1.1,No
CUST07926,Female,0,50,20,Month-to-month,Electronic check,Fiber optic,93.78,1858.2,1,2,8.9,Yes
CUST07927,Female,0,66,31,Month-to-month,Bank transfer,DSL,66.71,1896.87,1,2,1.9,No
CUST07928,Female,0,53,7,One year,Electronic check,Fiber optic,56.25,411.8,6,4,7.8,Yes
CUST07929,Female,0,18,58,One year,Credit card,DSL,55.61,2854.45,6,3,1.7,No
CUST07930,Female,0,37,10,Month-to-month,Bank transfer,Fiber optic,37.84,378.63,5,1,5.1,No
CUST07931,Male,0,39,10,Month-to-month,Credit card,Fiber optic,63.64,615.93,3,2,4.2,No
CUST07932,Male,1,52,39,Month-to-month,Bank transfer,No,81.71,2857.25,6,2,8.8,No
CUST07933,Female,0,20,28,One year,Mailed check,Fiber optic,32.19,901.97,2,1,3.0,No
CUST07934,Male,0,29,30,Two year,Mailed check,DSL,117.23,3304.16,3,5,0.8,No
CUST07935,Female,0,60,37,Two year,Bank transfer,Fiber optic,63.21,2307.15,6,2,2.3,No
CUST07936,Female,0,54,67,Month-to-month,Credit card,No,114.69,7549.38,3,3,0.5,Yes
CUST07937,Female,0,30,43,Two year,Electronic check,DSL,31.74,1190.3,7,0,1.2,No
CUST07938,Male,0,29,52,Two year,Electronic check,DSL,96.26,5095.6,2,4,4.7,No
CUST07939,Male,0,19,56,One year,Electronic check,Fiber optic,81.0,4473.83,3,5,0.1,Yes
CUST07940,Female,0,37,68,Month-to-month,Credit card,DSL,101.65,6954.48,3,1,2.9,No
CUST07941,Male,0,18,9,Two year,Electronic check,DSL,79.27,670.31,4,3,3.5,No
CUST07942,Female,1,58,23,Month-to-month,Bank transfer,DSL,116.21,2376.18,5,3,6.9,Yes
CUST07943,Male,0,52,63,One year,Electronic check,Fiber optic,81.95,4725.26,1,1,4.2,Yes
CUST07944,Female,0,41,61,Month-to-month,Mailed check,DSL,98.03,6160.98,6,2,1.5,No
CUST07945,Male,0,69,40,Two year,Electronic check,DSL,107.51,4462.11,7,0,4.4,No
CUST07946,Female,0,55,44,Month-to-month,Bank transfer,No,90.89,3784.7,6,2,2.9,No
CUST07947,Female,0,43,24,Month-to-month,Credit card,Fiber optic,71.47,1560.49,6,3,2.7,No
CUST07948,Female,0,28,51,Month-to-month,Electronic check,Fiber optic,45.83,2328.13,5,1,0.2,No
CUST07949,Male,0,69,58,Two year,Electronic check,Fiber optic,105.16,6118.79,3,0,2.3,No
CUST07950,Female,0,69,33,Month-to-month,Electronic check,DSL,67.02,2240.62,2,2,6.1,No
CUST07951,Male,0,60,16,Month-to-month,Electronic check,Fiber optic,81.31,1113.9,2,2,1.7,No
CUST07952,Female,0,32,22,One year,Electronic check,DSL,26.08,488.81,1,2,3.7,No
CUST07953,Male,1,23,57,Month-to-month,Bank transfer,DSL,68.73,3609.81,1,1,7.0,No
CUST07954,Female,1,57,62,One year,Mailed check,No,89.21,4870.06,1,0,2.3,No
CUST07955,Male,0,26,71,Two year,Mailed check,No,77.58,5568.75,2,2,0.3,Yes
CUST07956,Male,0,67,70,Month-to-month,Electronic check,DSL,63.75,4268.69,3,0,0.2,No
CUST07957,Male,0,23,30,Month-to-month,Bank transfer,Fiber optic,40.79,1242.14,1,1,4.8,No
CUST07958,Female,0,34,23,Month-to-month,Bank transfer,No,49.59,1009.84,1,2,0.1,No
CUST07959,Male,0,40,32,One year,Bank transfer,Fiber optic,89.46,2792.42,7,0,20.0,Yes
CUST07960,Female,0,48,57,Two year,Bank transfer,No,40.87,2250.46,2,1,0.4,No
CUST07961,Female,0,33,9,Two year,Bank transfer,Fiber optic,81.42,672.75,6,2,4.5,No
CUST07962,Female,1,68,31,Two year,Electronic check,Fiber optic,78.15,2309.79,3,4,6.1,No
CUST07963,Male,0,74,71,Month-to-month,Mailed check,Fiber optic,116.98,,1,3,1.1,No
CUST07964,Male,0,39,9,Month-to-month,Electronic check,DSL,24.2,223.88,3,3,2.3,No
CUST07965,Male,1,33,13,Month-to-month,Mailed check,Fiber optic,29.03,324.98,4,5,9.1,No
CUST07966,Female,0,62,58,Month-to-month,Electronic check,Fiber optic,69.62,4097.22,6,0,9.3,Yes
CUST07967,Male,0,29,3,Month-to-month,Electronic check,Fiber optic,71.77,225.22,6,3,8.0,Yes
CUST07968,Female,0,26,35,Month-to-month,Mailed check,DSL,22.07,769.63,1,0,1.0,No
CUST07969,Female,0,23,21,One year,Credit card,Fiber optic,102.24,2141.61,1,2,0.2,Yes
CUST07970,Female,0,21,64,Month-to-month,Electronic check,Fiber optic,68.46,3915.23,7,1,0.3,No
CUST07971,Female,0,55,52,Month-to-month,Electronic check,No,53.36,2648.79,2,1,0.5,No
CUST07972,Female,0,34,34,Month-to-month,Credit card,Fiber optic,50.52,1702.54,6,0,3.3,No
CUST07973,Female,0,73,35,Month-to-month,Mailed check,No,105.86,3595.64,7,1,4.9,No
CUST07974,Female,0,27,15,Month-to-month,Bank transfer,DSL,38.07,529.38,4,3,0.2,Yes
CUST07975,Male,0,57,6,Month-to-month,Electronic check,DSL,34.36,214.0,4,2,6.6,Yes
CUST07976,Male,0,52,32,One year,Mailed check,DSL,39.74,1211.65,4,2,4.1,No
CUST07977,Female,0,64,52,Month-to-month,Electronic check,DSL,81.75,4437.94,5,1,2.3,No
CUST07978,Female,0,38,28,Two year,Mailed check,DSL,100.71,2714.91,2,0,13.8,No
CUST07979,Female,0,70,64,Two year,Mailed check,Fiber optic,51.76,3341.38,2,3,0.9,No
CUST07980,Female,0,36,19,Month-to-month,Credit card,DSL,35.69,677.03,1,3,0.7,No
CUST07981,Male,0,44,15,Month-to-month,Credit card,DSL,39.34,579.58,2,1,1.2,Yes
CUST07982,Female,0,28,6,Month-to-month,Electronic check,Fiber optic,81.16,415.32,1,0,2.2,No
CUST07983,Male,0,23,38,Two year,Credit card,Fiber optic,43.1,1417.49,7,4,1.5,No
CUST07984,Male,0,58,26,Month-to-month,Mailed check,Fiber optic,107.48,2700.3,1,1,5.3,No
CUST07985,Male,0,60,51,Month-to-month,Electronic check,Fiber optic,28.6,1505.79,5,1,6.7,No
CUST07986,Male,0,45,53,Two year,Electronic check,Fiber optic,21.3,1095.29,7,2,10.2,No
CUST07987,Female,1,20,56,Month-to-month,Mailed check,DSL,27.01,1357.07,2,2,5.1,Yes
CUST07988,Male,0,58,59,One year,Credit card,Fiber optic,104.26,5622.59,2,0,2.8,No
CUST07989,Male,0,62,70,Month-to-month,Electronic check,Fiber optic,84.43,5760.17,5,0,2.9,No
CUST07990,Male,0,41,58,Month-to-month,Mailed check,Fiber optic,115.69,6504.77,5,2,0.6,Yes
CUST07991,Female,0,54,13,Month-to-month,Mailed check,Fiber optic,52.3,707.87,7,0,0.9,Yes
CUST07992,Female,0,30,43,Month-to-month,Credit card,Fiber optic,39.69,1631.26,7,1,17.7,No
CUST07993,Male,0,32,51,Month-to-month,Electronic check,DSL,75.32,3537.87,2,0,0.9,No
CUST07994,Female,0,26,19,One year,Credit card,Fiber optic,72.86,1322.04,2,0,1.9,No
CUST07995,Female,0,56,21,Month-to-month,Electronic check,Fiber optic,78.28,1655.79,7,2,1.5,No
CUST07996,Female,0,52,24,Two year,Credit card,Fiber optic,53.45,1229.02,1,1,3.5,No
CUST07997,Male,0,62,26,Month-to-month,Mailed check,Fiber optic,18.6,442.6,3,2,1.2,No
CUST07998,Female,0,35,45,Month-to-month,Electronic check,No,21.57,890.79,6,1,3.4,No
CUST07999,Female,1,60,28,Month-to-month,Credit card,DSL,85.71,2403.15,1,2,9.7,No
CUST08000,Female,0,70,29,Month-to-month,Bank transfer,Fiber optic,71.37,1786.78,4,1,0.9,Yes
CUST08001,Female,1,20,17,Month-to-month,Mailed check,Fiber optic,101.74,1565.19,4,1,1.4,No
CUST08002,Male,0,45,68,One year,Mailed check,Fiber optic,48.64,2912.63,3,2,1.3,Yes
CUST08003,Male,0,33,44,One year,Electronic check,DSL,101.18,4625.26,6,2,1.1,No
CUST08004,Male,0,59,61,Month-to-month,Bank transfer,Fiber optic,61.4,3251.08,5,0,0.9,Yes
CUST08005,Male,0,58,68,One year,Mailed check,DSL,27.86,1897.58,4,4,3.0,No
CUST08006,Male,0,64,25,One year,Bank transfer,Fiber optic,117.75,2873.35,5,0,2.4,No
CUST08007,Male,0,60,67,Two year,Mailed check,Fiber optic,70.22,4594.47,5,2,2.1,No
CUST08008,Male,0,40,2,One year,Mailed check,Fiber optic,82.21,164.86,1,1,4.8,No
CUST08009,Male,0,49,49,Month-to-month,Electronic check,Fiber optic,86.42,3938.57,5,4,0.5,No
CUST08010,Female,0,27,70,One year,Credit card,DSL,54.97,3579.12,3,2,0.6,No
CUST08011,Female,0,73,26,Month-to-month,Bank transfer,Fiber optic,94.25,2224.42,1,1,2.2,No
CUST08012,Male,0,55,27,Month-to-month,Bank transfer,No,106.77,2795.01,3,0,1.3,No
CUST08013,Female,0,74,18,One year,Bank transfer,DSL,57.49,1072.03,5,1,0.6,No
CUST08014,Male,0,55,54,Month-to-month,Electronic check,DSL,85.01,4750.28,4,1,3.5,No
CUST08015,Male,0,30,1,Two year,Credit card,No,95.23,94.33,6,2,2.1,No
CUST08016,Male,0,32,61,Month-to-month,Electronic check,Fiber optic,37.39,2352.04,5,4,0.7,Yes
CUST08017,Female,0,45,3,Month-to-month,Electronic check,Fiber optic,51.92,162.41,3,2,0.9,No
CUST08018,Female,0,30,68,Month-to-month,Electronic check,Fiber optic,29.1,1996.65,2,5,3.9,Yes
CUST08019,Female,1,52,41,Month-to-month,Mailed check,No,79.43,3033.77,2,1,1.2,No
CUST08020,Female,0,19,37,Month-to-month,Electronic check,Fiber optic,99.7,3492.08,4,3,0.7,Yes
CUST08021,Female,0,18,51,Month-to-month,Credit card,DSL,80.31,4244.29,7,1,10.1,No
CUST08022,Female,1,58,15,Month-to-month,Bank transfer,No,36.34,536.38,6,3,0.3,Yes
CUST08023,Female,0,49,8,Month-to-month,Credit card,DSL,73.73,598.18,3,4,0.5,Yes
CUST08024,Female,0,47,38,Month-to-month,Electronic check,Fiber optic,103.16,3423.1,4,1,3.8,No
CUST08025,Male,0,39,56,One year,Bank transfer,DSL,48.88,2432.84,1,1,1.7,No
CUST08026,Female,0,21,47,Month-to-month,Mailed check,Fiber optic,102.93,4444.99,5,0,4.2,No
CUST08027,Male,0,70,10,Two year,Mailed check,Fiber optic,98.03,870.16,7,1,2.4,No
CUST08028,Female,0,63,49,Two year,Credit card,Fiber optic,20.22,1021.78,1,5,0.1,No
CUST08029,Male,0,41,41,One year,Mailed check,Fiber optic,42.42,1553.78,2,2,3.5,No
CUST08030,Female,0,31,30,Month-to-month,Electronic check,DSL,73.38,2116.51,5,2,4.9,No
CUST08031,Female,0,34,5,Month-to-month,Electronic check,Fiber optic,91.2,395.39,1,1,2.4,No
CUST08032,Male,0,31,71,Two year,Credit card,No,107.81,6743.56,2,1,1.1,No
CUST08033,Female,0,57,31,One year,Electronic check,No,83.39,2325.24,6,3,0.1,No
CUST08034,Male,0,56,52,Month-to-month,Credit card,DSL,56.8,3091.17,1,2,7.1,No
CUST08035,Female,0,58,23,Month-to-month,Electronic check,Fiber optic,36.83,855.06,5,1,3.7,No
CUST08036,Male,0,69,48,Month-to-month,Credit card,DSL,95.52,4514.86,1,0,0.1,No
CUST08037,Male,0,44,40,Month-to-month,Credit card,DSL,39.09,1615.59,7,2,5.5,Yes
CUST08038,Female,0,38,6,Two year,Electronic check,DSL,88.93,555.59,7,5,0.2,No
CUST08039,Female,0,57,38,Month-to-month,Credit card,DSL,36.48,1304.06,5,2,3.7,No
CUST08040,Female,0,52,41,Month-to-month,Electronic check,No,27.29,1024.39,1,5,3.6,No
CUST08041,Female,0,43,27,Two year,Electronic check,Fiber optic,43.61,1075.1,4,3,7.4,No
CUST08042,Female,0,48,69,One year,Electronic check,Fiber optic,47.06,2783.27,6,1,0.5,No
CUST08043,Female,0,50,57,Two year,Credit card,No,84.02,4338.61,1,1,2.5,No
CUST08044,Male,0,66,17,Month-to-month,Electronic check,No,34.41,538.76,1,3,2.4,No
CUST08045,Male,1,28,71,Month-to-month,Bank transfer,DSL,112.89,6872.06,7,3,0.1,Yes
CUST08046,Male,0,33,47,One year,Credit card,Fiber optic,74.54,3596.29,7,1,3.1,No
CUST08047,Female,0,23,13,Two year,Mailed check,Fiber optic,68.08,902.36,4,1,0.9,No
CUST08048,Male,1,51,11,Two year,Bank transfer,DSL,62.34,617.37,7,4,1.2,No
CUST08049,Female,0,58,24,Month-to-month,Credit card,Fiber optic,75.79,1838.08,2,0,0.8,No
CUST08050,Male,1,49,4,One year,Mailed check,Fiber optic,20.29,81.91,5,4,0.2,No
CUST08051,Male,0,38,46,Month-to-month,Bank transfer,No,118.99,5019.25,3,0,0.5,No
CUST08052,Female,0,46,18,Month-to-month,Bank transfer,No,74.87,1333.39,2,0,0.7,Yes
CUST08053,Female,0,28,43,Month-to-month,Credit card,DSL,21.59,842.93,5,1,2.6,No
CUST08054,Female,0,74,33,Month-to-month,Mailed check,Fiber optic,78.18,2229.21,1,0,0.4,No
CUST08055,Female,0,73,10,Two year,Mailed check,Fiber optic,62.58,595.11,2,1,7.6,No
CUST08056,Male,0,73,59,One year,Mailed check,DSL,20.45,1131.34,1,1,0.8,No
CUST08057,Male,0,22,31,Month-to-month,Electronic check,DSL,112.29,3055.02,2,1,3.2,No
CUST08058,Male,1,44,28,Month-to-month,Credit card,Fiber optic,19.08,506.52,2,2,0.5,Yes
CUST08059,Male,0,45,60,Month-to-month,Mailed check,DSL,76.94,4800.48,3,0,4.8,No
CUST08060,Female,0,48,3,Month-to-month,Credit card,DSL,116.1,347.0,4,4,0.2,Yes
CUST08061,Female,1,67,55,Month-to-month,Credit card,Fiber optic,42.24,2318.03,2,2,4.0,Yes
CUST08062,Male,0,28,14,Month-to-month,Credit card,Fiber optic,43.93,,7,3,1.5,Yes
CUST08063,Female,1,30,58,Two year,Electronic check,Fiber optic,18.04,1045.2,1,2,,No
CUST08064,Female,0,60,15,Two year,Electronic check,Fiber optic,24.77,317.3,3,5,1.4,No
CUST08065,Male,1,23,2,One year,Mailed check,Fiber optic,22.58,46.74,2,4,1.5,Yes
CUST08066,Male,0,44,24,Two year,Mailed check,Fiber optic,101.91,2485.04,7,2,0.1,No
CUST08067,Male,0,47,64,One year,Bank transfer,Fiber optic,103.35,5985.48,4,3,0.1,No
CUST08068,Male,0,70,71,One year,Electronic check,Fiber optic,92.12,6282.49,1,0,4.7,No
CUST08069,Female,0,65,24,Month-to-month,Electronic check,No,53.98,1260.54,3,4,0.7,No
CUST08070,Male,0,36,27,Month-to-month,Mailed check,Fiber optic,101.77,2408.13,5,2,2.8,No
CUST08071,Female,0,31,37,Month-to-month,Mailed check,Fiber optic,73.06,2435.04,6,3,3.2,No
CUST08072,Male,0,26,39,One year,Credit card,No,49.04,1634.57,4,0,3.6,No
CUST08073,Male,0,72,63,Two year,Credit card,Fiber optic,62.6,4033.68,7,1,2.7,No
CUST08074,Female,0,62,26,Month-to-month,Credit card,No,24.71,549.29,5,0,3.0,No
CUST08075,Female,1,45,65,Month-to-month,Electronic check,No,114.38,6793.38,5,1,2.6,No
CUST08076,Female,1,45,4,Two year,Bank transfer,DSL,81.15,280.99,3,3,7.9,No
CUST08077,Male,1,63,29,Month-to-month,Electronic check,DSL,92.59,2701.98,3,0,3.3,No
CUST08078,Female,0,42,1,Two year,Credit card,DSL,87.01,90.06,3,3,1.3,No
CUST08079,Male,0,43,50,Two year,Mailed check,Fiber optic,86.11,4144.32,7,0,1.3,No
CUST08080,Female,0,21,11,Month-to-month,Credit card,No,19.76,190.82,7,0,0.2,No
CUST08081,Female,0,20,59,One year,Mailed check,DSL,71.59,4061.75,5,0,14.4,No
CUST08082,Female,0,51,62,One year,Mailed check,No,101.81,6337.9,6,1,6.6,No
CUST08083,Female,0,38,36,One year,Electronic check,No,22.54,806.31,1,0,0.1,No
CUST08084,Male,0,34,56,Two year,Mailed check,Fiber optic,115.53,6458.96,3,1,5.9,No
CUST08085,Male,0,55,21,Month-to-month,Bank transfer,DSL,61.26,1165.32,4,2,0.4,Yes
CUST08086,Female,0,51,13,One year,Electronic check,Fiber optic,47.57,534.77,3,0,0.8,No
CUST08087,Male,0,61,9,One year,Electronic check,Fiber optic,72.25,572.09,6,0,3.4,No
CUST08088,Male,0,29,11,Month-to-month,Credit card,DSL,99.72,1142.0,3,0,3.9,Yes
CUST08089,Female,0,42,70,Month-to-month,Bank transfer,DSL,66.43,4523.17,6,5,2.1,Yes
CUST08090,Male,0,38,1,One year,Credit card,No,83.8,83.43,3,3,10.3,Yes
CUST08091,Female,0,35,70,Month-to-month,Mailed check,No,68.99,4973.28,5,3,2.0,No
CUST08092,Female,0,53,56,Month-to-month,Electronic check,DSL,82.39,4708.66,6,3,0.9,Yes
CUST08093,Female,0,23,31,Month-to-month,Electronic check,DSL,32.08,888.75,1,0,0.1,No
CUST08094,Male,1,37,37,Month-to-month,Mailed check,Fiber optic,21.94,699.44,3,1,6.1,No
CUST08095,Male,0,70,47,One year,Bank transfer,DSL,31.96,1554.73,5,1,1.5,No
CUST08096,Female,0,37,47,One year,Credit card,Fiber optic,47.16,2319.22,4,1,4.6,No
CUST08097,Female,0,49,69,Month-to-month,Mailed check,Fiber optic,43.84,2914.45,1,0,4.5,No
CUST08098,Male,0,48,58,Month-to-month,Electronic check,Fiber optic,80.75,4813.14,5,1,0.1,Yes
CUST08099,Male,0,37,36,Two year,Credit card,Fiber optic,64.5,2081.36,6,1,5.2,No
CUST08100,Female,0,68,32,Month-to-month,Mailed check,Fiber optic,21.96,612.92,2,2,1.0,No
CUST08101,Female,0,74,64,Two year,Mailed check,Fiber optic,21.56,1310.8,4,2,5.5,No
CUST08102,Male,1,47,71,Month-to-month,Mailed check,No,27.24,1957.71,4,2,2.0,No
CUST08103,Male,0,20,42,Month-to-month,Bank transfer,Fiber optic,54.01,2225.16,2,4,2.7,No
CUST08104,Male,0,37,48,Two year,Electronic check,DSL,18.63,874.09,5,1,0.3,No
CUST08105,Female,0,25,30,Two year,Credit card,No,68.39,1751.11,5,2,1.4,No
CUST08106,Female,0,38,21,Month-to-month,Mailed check,No,54.79,1051.06,7,0,10.6,No
CUST08107,Female,0,65,60,One year,Credit card,Fiber optic,74.66,4649.37,6,0,7.8,No
CUST08108,Male,0,40,13,Month-to-month,Electronic check,DSL,91.52,1043.25,4,2,15.5,No
CUST08109,Male,0,71,1,Month-to-month,Mailed check,DSL,43.6,43.39,7,2,2.1,No
CUST08110,Female,0,18,65,Month-to-month,Mailed check,Fiber optic,34.02,2215.42,5,0,5.1,No
CUST08111,Female,0,19,33,Two year,Credit card,DSL,46.36,1524.63,2,2,1.8,No
CUST08112,Male,0,27,38,Month-to-month,Bank transfer,DSL,18.18,723.9,7,1,,No
CUST08113,Female,0,54,25,Month-to-month,Bank transfer,No,30.24,704.47,5,2,12.8,No
CUST08114,Male,0,47,26,One year,Bank transfer,DSL,94.58,2425.73,4,0,6.3,No
CUST08115,Female,0,68,59,Two year,Credit card,Fiber optic,40.73,2135.68,5,0,2.9,No
CUST08116,Male,0,61,33,Month-to-month,Mailed check,Fiber optic,119.42,3664.77,1,1,13.5,No
CUST08117,Male,0,41,41,Month-to-month,Bank transfer,Fiber optic,35.12,1365.49,2,0,12.4,Yes
CUST08118,Male,0,49,30,Month-to-month,Bank transfer,Fiber optic,98.45,2637.37,2,1,1.9,No
CUST08119,Male,0,73,57,Month-to-month,Credit card,Fiber optic,89.91,5285.6,3,0,1.1,Yes
CUST08120,Female,0,67,49,Two year,Electronic check,Fiber optic,50.86,2475.29,5,0,0.6,No
CUST08121,Male,0,47,48,Two year,Credit card,DSL,51.74,2251.94,6,3,3.4,No
CUST08122,Female,0,55,49,Month-to-month,Mailed check,DSL,75.48,3243.57,2,0,0.1,Yes
CUST08123,Female,0,72,47,Month-to-month,Electronic check,DSL,104.94,4476.32,5,6,4.3,No
CUST08124,Male,0,31,56,One year,Electronic check,DSL,57.39,3132.2,1,2,0.2,No
CUST08125,Male,0,72,65,Month-to-month,Credit card,No,24.24,1599.68,7,1,0.9,No
CUST08126,Male,0,20,12,Month-to-month,Electronic check,No,56.19,640.99,4,0,2.1,Yes
CUST08127,Male,0,42,69,Month-to-month,Electronic check,Fiber optic,39.15,2351.52,4,0,0.3,No
CUST08128,Female,0,62,6,Month-to-month,Bank transfer,DSL,113.8,614.43,3,2,0.1,Yes
CUST08129,Male,0,24,65,Month-to-month,Bank transfer,Fiber optic,89.12,5323.75,3,1,2.0,No
CUST08130,Male,0,34,25,Month-to-month,Mailed check,No,23.18,566.3,6,3,6.5,Yes
CUST08131,Male,0,58,1,Month-to-month,Bank transfer,Fiber optic,47.88,43.06,2,1,1.6,Yes
CUST08132,Female,1,44,32,Month-to-month,Bank transfer,DSL,23.12,663.48,6,2,0.7,Yes
CUST08133,Female,0,55,3,Month-to-month,Electronic check,Fiber optic,102.66,279.41,2,3,1.6,Yes
CUST08134,Female,0,55,49,Month-to-month,Electronic check,Fiber optic,110.44,5241.13,2,2,3.8,No
CUST08135,Male,0,40,19,Month-to-month,Electronic check,Fiber optic,29.45,530.75,1,3,0.1,No
CUST08136,Male,0,49,60,Two year,Bank transfer,Fiber optic,62.91,3843.78,3,3,0.1,No
CUST08137,Male,0,19,29,Two year,Electronic check,DSL,113.05,3244.31,3,1,1.9,No
CUST08138,Male,0,28,50,Two year,Bank transfer,Fiber optic,32.81,1613.21,4,3,3.4,No
CUST08139,Male,1,51,2,Month-to-month,Mailed check,DSL,47.77,84.16,3,3,2.9,Yes
CUST08140,Male,0,69,56,Two year,Mailed check,Fiber optic,49.04,2364.64,3,0,3.0,Yes
CUST08141,Male,1,64,17,Two year,Bank transfer,Fiber optic,21.07,341.0,1,0,0.5,No
CUST08142,Male,0,51,60,Two year,Bank transfer,No,21.7,1125.36,6,0,2.3,No
CUST08143,Female,0,24,36,Month-to-month,Bank transfer,Fiber optic,115.18,3826.39,2,1,1.4,Yes
CUST08144,Female,0,27,61,Month-to-month,Bank transfer,DSL,76.25,3977.85,6,2,0.4,No
CUST08145,Male,0,42,17,Month-to-month,Bank transfer,No,49.28,741.72,7,2,0.4,Yes
CUST08146,Male,0,19,49,Month-to-month,Mailed check,DSL,56.62,2419.46,7,1,3.1,No
CUST08147,Male,0,66,60,Month-to-month,Credit card,Fiber optic,90.91,5510.22,1,3,9.5,Yes
CUST08148,Female,0,47,20,Two year,Credit card,Fiber optic,55.38,1018.13,5,0,0.3,No
CUST08149,Female,0,34,50,Two year,Bank transfer,Fiber optic,41.23,1784.78,4,3,2.0,No
CUST08150,Female,0,46,3,One year,Bank transfer,Fiber optic,28.39,76.92,4,2,0.9,No
CUST08151,Female,0,35,43,Month-to-month,Mailed check,Fiber optic,92.35,3917.69,4,3,1.0,Yes
CUST08152,Female,0,63,57,Month-to-month,Mailed check,Fiber optic,36.42,2074.13,6,1,0.8,No
CUST08153,Male,0,52,50,One year,Credit card,Fiber optic,25.1,1096.84,2,1,2.4,No
CUST08154,Male,0,34,68,Month-to-month,Electronic check,No,61.55,4209.31,2,1,0.2,Yes
CUST08155,Female,1,73,50,Month-to-month,Bank transfer,DSL,22.04,1018.37,2,2,4.1,No
CUST08156,Female,0,64,37,Month-to-month,Electronic check,No,116.43,4247.07,4,1,2.8,No
CUST08157,Male,0,39,46,One year,Bank transfer,Fiber optic,81.98,3711.88,4,2,1.5,No
CUST08158,Female,1,68,42,Month-to-month,Electronic check,DSL,33.58,1422.66,6,3,0.7,No
CUST08159,Male,0,42,15,Month-to-month,Bank transfer,No,35.59,528.21,6,2,2.3,No
CUST08160,Female,0,37,33,Two year,Electronic check,No,76.12,2154.69,7,2,9.3,No
CUST08161,Female,0,33,11,One year,Electronic check,DSL,54.37,570.5,4,1,3.7,No
CUST08162,Female,0,42,20,Two year,Bank transfer,Fiber optic,96.98,1713.13,5,1,1.0,Yes
CUST08163,Male,0,32,24,Month-to-month,Credit card,No,73.67,1845.86,5,4,4.1,No
CUST08164,Female,0,54,64,Two year,Credit card,Fiber optic,62.2,3587.37,7,1,2.1,No
CUST08165,Female,1,32,65,Month-to-month,Electronic check,No,116.22,7055.88,6,1,0.1,Yes
CUST08166,Female,0,74,17,One year,Electronic check,Fiber optic,57.85,874.62,4,1,2.9,No
CUST08167,Male,0,32,61,Month-to-month,Credit card,No,58.86,3148.54,2,4,0.8,Yes
CUST08168,Female,0,73,15,Two year,Electronic check,Fiber optic,85.91,1250.23,2,3,1.6,No
CUST08169,Male,0,35,51,Month-to-month,Mailed check,DSL,100.57,4865.62,5,1,2.0,No
CUST08170,Male,0,54,27,Month-to-month,Credit card,DSL,81.87,2044.55,5,3,4.8,No
