customer_id,risk_segment,churn,churn_binary,contract_type,monthly_charges,tenure_months,support_tickets,sessions_per_week
CUST07833,Medium Risk,No,0,One year,93.56,27,2,0.3
CUST07834,Critical Risk,No,0,Month-to-month,20.52,51,4,0.4
CUST07835,High Risk,Yes,1,Month-to-month,110.12,64,1,1.2
CUST07836,Low Risk,No,0,Two year,25.22,52,2,1.8
CUST07837,Medium Risk,Yes,1,One year,56.4,38,2,0.3
CUST07838,Medium Risk,No,0,Month-to-month,26.27,65,2,2.5
CUST07839,Medium Risk,Yes,1,One year,96.43,18,2,0.8
CUST07840,Low Risk,No,0,One year,32.41,63,1,4.5
CUST07841,Medium Risk,No,0,Two year,108.25,51,1,0.1
CUST07842,Low Risk,No,0,One year,72.08,9,1,6.0
CUST07843,Low Risk,No,0,Two year,114.74,13,2,4.0
CUST07844,Low Risk,No,0,Two year,47.62,40,1,2.4
CUST07845,Medium Risk,No,0,Month-to-month,64.34,55,2,4.0
CUST07846,High Risk,No,0,Month-to-month,88.81,43,1,1.4
CUST07847,High Risk,No,0,Month-to-month,102.86,44,2,0.5
CUST07848,Critical Risk,Yes,1,Month-to-month,60.98,68,3,0.1
CUST07849,High Risk,No,0,Two year,109.03,33,6,2.4
CUST07850,High Risk,Yes,1,Month-to-month,30.03,24,1,1.0
CUST07851,Critical Risk,Yes,1,Month-to-month,90.29,36,4,0.7
CUST07852,Medium Risk,No,0,Two year,53.52,10,6,6.1
CUST07853,Medium Risk,No,0,Month-to-month,28.34,20,2,3.9
CUST07854,Medium Risk,No,0,Month-to-month,57.44,12,0,13.9
CUST07855,Low Risk,No,0,One year,107.78,62,1,3.3
CUST07856,Low Risk,No,0,One year,118.01,18,2,6.8
CUST07857,Critical Risk,Yes,1,Month-to-month,58.07,63,4,0.4
CUST07858,Low Risk,No,0,One year,108.41,25,2,3.8
CUST07859,High Risk,No,0,Month-to-month,69.98,12,2,0.3
CUST07860,High Risk,Yes,1,Month-to-month,91.14,21,2,0.3
CUST07861,Medium Risk,No,0,Month-to-month,22.63,25,0,5.9
CUST07862,Medium Risk,No,0,Two year,74.85,11,2,1.3
CUST07863,Medium Risk,No,0,Two year,25.16,64,0,1.1
CUST07864,Medium Risk,No,0,One year,45.4,50,0,0.6
CUST07865,Low Risk,No,0,Two year,75.82,62,1,2.0
CUST07866,High Risk,Yes,1,Month-to-month,100.33,49,2,0.7
CUST07867,Medium Risk,No,0,One year,75.21,14,3,2.3
CUST07868,Medium Risk,No,0,Two year,113.49,1,2,3.2
CUST07869,High Risk,Yes,1,Month-to-month,100.65,25,0,3.2
CUST07870,High Risk,No,0,Month-to-month,33.94,59,1,1.4
CUST07871,Low Risk,No,0,One year,57.67,69,2,3.7
CUST07872,Critical Risk,No,0,Month-to-month,86.19,5,3,0.9
CUST07873,Critical Risk,Yes,1,Month-to-month,113.72,19,3,4.9
CUST07874,Medium Risk,No,0,Two year,118.75,23,0,0.1
CUST07875,High Risk,No,0,Month-to-month,95.85,9,1,10.2
CUST07876,Low Risk,No,0,Two year,76.52,50,1,1.7
CUST07877,High Risk,Yes,1,Two year,95.17,16,3,1.2
CUST07878,Low Risk,No,0,Two year,45.87,33,1,2.9
CUST07879,High Risk,No,0,Month-to-month,46.93,2,0,6.3
CUST07880,Critical Risk,No,0,Month-to-month,84.74,14,3,1.3
CUST07881,High Risk,No,0,One year,106.93,1,0,0.2
CUST07882,High Risk,No,0,One year,116.92,58,3,1.3
CUST07883,High Risk,No,0,One year,52.82,16,3,0.1
CUST07884,Medium Risk,No,0,Two year,99.25,47,2,0.6
CUST07885,High Risk,No,0,Month-to-month,104.86,44,0,0.2
CUST07886,Low Risk,No,0,Two year,81.56,14,1,1.5
CUST07887,Medium Risk,Yes,1,One year,53.45,24,1,0.2
CUST07888,High Risk,No,0,Two year,81.15,55,3,12.4
CUST07889,Medium Risk,Yes,1,Month-to-month,77.61,15,0,4.6
CUST07890,Low Risk,No,0,One year,79.87,34,0,1.6
CUST07891,Medium Risk,No,0,Two year,81.16,2,1,4.7
CUST07892,Critical Risk,No,0,Month-to-month,104.4,27,3,1.6
CUST07893,Medium Risk,No,0,Month-to-month,35.35,23,0,3.1
CUST07894,Low Risk,No,0,One year,55.46,68,0,5.2
CUST07895,Medium Risk,Yes,1,Month-to-month,77.77,14,1,3.5
CUST07896,Medium Risk,No,0,One year,46.9,63,2,0.3
CUST07897,Medium Risk,No,0,Two year,117.77,65,2,0.1
CUST07898,Medium Risk,No,0,Month-to-month,44.84,68,1,2.5
CUST07899,Medium Risk,No,0,Two year,65.9,63,1,0.7
CUST07900,High Risk,No,0,Month-to-month,107.49,64,2,12.4
CUST07901,High Risk,No,0,Month-to-month,26.17,32,0,0.1
CUST07902,High Risk,No,0,Month-to-month,101.71,13,0,4.1
CUST07903,High Risk,Yes,1,Month-to-month,76.24,66,0,0.1
CUST07904,Medium Risk,No,0,Month-to-month,21.24,19,0,2.8
CUST07905,Low Risk,No,0,Two year,110.1,24,1,1.6
CUST07906,Medium Risk,No,0,Month-to-month,22.0,11,0,3.0
CUST07907,Medium Risk,No,0,Month-to-month,70.55,59,2,4.3
CUST07908,Critical Risk,Yes,1,Month-to-month,23.0,15,5,0.1
CUST07909,Low Risk,No,0,Two year,25.26,10,0,2.2
CUST07910,Low Risk,No,0,One year,108.49,41,2,8.6
CUST07911,High Risk,No,0,Month-to-month,96.11,27,1,0.7
CUST07912,High Risk,No,0,Two year,38.09,60,3,0.2
CUST07913,Low Risk,Yes,1,One year,81.29,52,1,4.4
CUST07914,Critical Risk,Yes,1,Month-to-month,99.06,28,3,4.1
CUST07915,Critical Risk,No,0,Month-to-month,108.74,65,4,1.5
CUST07916,Medium Risk,Yes,1,Month-to-month,65.77,17,2,5.3
CUST07917,High Risk,No,0,Month-to-month,109.54,44,1,2.4
CUST07918,Low Risk,No,0,One year,69.8,10,2,1.9
CUST07919,High Risk,Yes,1,Month-to-month,88.2,63,1,5.2
CUST07920,High Risk,No,0,Month-to-month,117.86,47,1,0.3
CUST07921,High Risk,No,0,One year,42.07,38,3,0.8
CUST07922,Low Risk,No,0,One year,35.19,70,0,1.8
CUST07923,Medium Risk,No,0,One year,52.89,53,2,0.3
CUST07924,High Risk,Yes,1,Month-to-month,34.77,44,3,16.5
CUST07925,High Risk,No,0,Month-to-month,46.98,54,0,1.1
CUST07926,High Risk,Yes,1,Month-to-month,93.78,20,2,8.9
CUST07927,Medium Risk,No,0,Month-to-month,66.71,31,2,1.9
CUST07928,Medium Risk,Yes,1,One year,56.25,7,4,7.8
CUST07929,Medium Risk,No,0,One year,55.61,58,3,1.7
CUST07930,Medium Risk,No,0,Month-to-month,37.84,10,1,5.1
CUST07931,Medium Risk,No,0,Month-to-month,63.64,10,2,4.2
CUST07932,High Risk,No,0,Month-to-month,81.71,39,2,8.8
CUST07933,Low Risk,No,0,One year,32.19,28,1,3.0
CUST07934,High Risk,No,0,Two year,117.23,30,5,0.8
CUST07935,Low Risk,No,0,Two year,63.21,37,2,2.3
CUST07936,Critical Risk,Yes,1,Month-to-month,114.69,67,3,0.5
CUST07937,Medium Risk,No,0,Two year,31.74,43,0,1.2
CUST07938,High Risk,No,0,Two year,96.26,52,4,4.7
CUST07939,High Risk,Yes,1,One year,81.0,56,5,0.1
CUST07940,High Risk,No,0,Month-to-month,101.65,68,1,2.9
CUST07941,Medium Risk,No,0,Two year,79.27,9,3,3.5
CUST07942,Critical Risk,Yes,1,Month-to-month,116.21,23,3,6.9
CUST07943,Low Risk,Yes,1,One year,81.95,63,1,4.2
CUST07944,High Risk,No,0,Month-to-month,98.03,61,2,1.5
CUST07945,Low Risk,No,0,Two year,107.51,40,0,4.4
CUST07946,High Risk,No,0,Month-to-month,90.89,44,2,2.9
CUST07947,High Risk,No,0,Month-to-month,71.47,24,3,2.7
CUST07948,High Risk,No,0,Month-to-month,45.83,51,1,0.2
CUST07949,Low Risk,No,0,Two year,105.16,58,0,2.3
CUST07950,Medium Risk,No,0,Month-to-month,67.02,33,2,6.1
CUST07951,High Risk,No,0,Month-to-month,81.31,16,2,1.7
CUST07952,Low Risk,No,0,One year,26.08,22,2,3.7
CUST07953,Medium Risk,No,0,Month-to-month,68.73,57,1,7.0
CUST07954,Low Risk,No,0,One year,89.21,62,0,2.3
CUST07955,Medium Risk,Yes,1,Two year,77.58,71,2,0.3
CUST07956,High Risk,No,0,Month-to-month,63.75,70,0,0.2
CUST07957,Medium Risk,No,0,Month-to-month,40.79,30,1,4.8
CUST07958,High Risk,No,0,Month-to-month,49.59,23,2,0.1
CUST07959,Low Risk,Yes,1,One year,89.46,32,0,20.0
CUST07960,Medium Risk,No,0,Two year,40.87,57,1,0.4
CUST07961,Low Risk,No,0,Two year,81.42,9,2,4.5
CUST07962,Medium Risk,No,0,Two year,78.15,31,4,6.1
CUST07963,Critical Risk,No,0,Month-to-month,116.98,71,3,1.1
CUST07964,High Risk,No,0,Month-to-month,24.2,9,3,2.3
CUST07965,High Risk,No,0,Month-to-month,29.03,13,5,9.1
CUST07966,Medium Risk,Yes,1,Month-to-month,69.62,58,0,9.3
CUST07967,Critical Risk,Yes,1,Month-to-month,71.77,3,3,8.0
CUST07968,High Risk,No,0,Month-to-month,22.07,35,0,1.0
CUST07969,Medium Risk,Yes,1,One year,102.24,21,2,0.2
CUST07970,High Risk,No,0,Month-to-month,68.46,64,1,0.3
CUST07971,High Risk,No,0,Month-to-month,53.36,52,1,0.5
CUST07972,Medium Risk,No,0,Month-to-month,50.52,34,0,3.3
CUST07973,High Risk,No,0,Month-to-month,105.86,35,1,4.9
CUST07974,Critical Risk,Yes,1,Month-to-month,38.07,15,3,0.2
CUST07975,High Risk,Yes,1,Month-to-month,34.36,6,2,6.6
CUST07976,Low Risk,No,0,One year,39.74,32,2,4.1
CUST07977,High Risk,No,0,Month-to-month,81.75,52,1,2.3
CUST07978,Low Risk,No,0,Two year,100.71,28,0,13.8
CUST07979,High Risk,No,0,Two year,51.76,64,3,0.9
CUST07980,Critical Risk,No,0,Month-to-month,35.69,19,3,0.7
CUST07981,High Risk,Yes,1,Month-to-month,39.34,15,1,1.2
CUST07982,High Risk,No,0,Month-to-month,81.16,6,0,2.2
CUST07983,Medium Risk,No,0,Two year,43.1,38,4,1.5
CUST07984,High Risk,No,0,Month-to-month,107.48,26,1,5.3
CUST07985,Medium Risk,No,0,Month-to-month,28.6,51,1,6.7
CUST07986,Low Risk,No,0,Two year,21.3,53,2,10.2
CUST07987,Medium Risk,Yes,1,Month-to-month,27.01,56,2,5.1
CUST07988,Low Risk,No,0,One year,104.26,59,0,2.8
CUST07989,High Risk,No,0,Month-to-month,84.43,70,0,2.9
CUST07990,High Risk,Yes,1,Month-to-month,115.69,58,2,0.6
CUST07991,High Risk,Yes,1,Month-to-month,52.3,13,0,0.9
CUST07992,Medium Risk,No,0,Month-to-month,39.69,43,1,17.7
CUST07993,High Risk,No,0,Month-to-month,75.32,51,0,0.9
CUST07994,Low Risk,No,0,One year,72.86,19,0,1.9
CUST07995,Medium Risk,No,0,Month-to-month,78.28,21,2,1.5
CUST07996,Low Risk,No,0,Two year,53.45,24,1,3.5
CUST07997,High Risk,No,0,Month-to-month,18.6,26,2,1.2
CUST07998,Medium Risk,No,0,Month-to-month,21.57,45,1,3.4
CUST07999,High Risk,No,0,Month-to-month,85.71,28,2,9.7
CUST08000,High Risk,Yes,1,Month-to-month,71.37,29,1,0.9
CUST08001,High Risk,No,0,Month-to-month,101.74,17,1,1.4
CUST08002,Medium Risk,Yes,1,One year,48.64,68,2,1.3
CUST08003,Medium Risk,No,0,One year,101.18,44,2,1.1
CUST08004,High Risk,Yes,1,Month-to-month,61.4,61,0,0.9
CUST08005,Medium Risk,No,0,One year,27.86,68,4,3.0
CUST08006,Low Risk,No,0,One year,117.75,25,0,2.4
CUST08007,Low Risk,No,0,Two year,70.22,67,2,2.1
CUST08008,Medium Risk,No,0,One year,82.21,2,1,4.8
CUST08009,Critical Risk,No,0,Month-to-month,86.42,49,4,0.5
CUST08010,Medium Risk,No,0,One year,54.97,70,2,0.6
CUST08011,High Risk,No,0,Month-to-month,94.25,26,1,2.2
CUST08012,High Risk,No,0,Month-to-month,106.77,27,0,1.3
CUST08013,Medium Risk,No,0,One year,57.49,18,1,0.6
CUST08014,High Risk,No,0,Month-to-month,85.01,54,1,3.5
CUST08015,Medium Risk,No,0,Two year,95.23,1,2,2.1
CUST08016,Critical Risk,Yes,1,Month-to-month,37.39,61,4,0.7
CUST08017,Critical Risk,No,0,Month-to-month,51.92,3,2,0.9
CUST08018,High Risk,Yes,1,Month-to-month,29.1,68,5,3.9
CUST08019,High Risk,No,0,Month-to-month,79.43,41,1,1.2
CUST08020,Critical Risk,Yes,1,Month-to-month,99.7,37,3,0.7
CUST08021,High Risk,No,0,Month-to-month,80.31,51,1,10.1
CUST08022,Critical Risk,Yes,1,Month-to-month,36.34,15,3,0.3
CUST08023,Critical Risk,Yes,1,Month-to-month,73.73,8,4,0.5
CUST08024,High Risk,No,0,Month-to-month,103.16,38,1,3.8
CUST08025,Low Risk,No,0,One year,48.88,56,1,1.7
CUST08026,High Risk,No,0,Month-to-month,102.93,47,0,4.2
CUST08027,Low Risk,No,0,Two year,98.03,10,1,2.4
CUST08028,High Risk,No,0,Two year,20.22,49,5,0.1
CUST08029,Low Risk,No,0,One year,42.42,41,2,3.5
CUST08030,Medium Risk,No,0,Month-to-month,73.38,30,2,4.9
CUST08031,High Risk,No,0,Month-to-month,91.2,5,1,2.4
CUST08032,Medium Risk,No,0,Two year,107.81,71,1,1.1
CUST08033,High Risk,No,0,One year,83.39,31,3,0.1
CUST08034,Medium Risk,No,0,Month-to-month,56.8,52,2,7.1
CUST08035,Medium Risk,No,0,Month-to-month,36.83,23,1,3.7
CUST08036,High Risk,No,0,Month-to-month,95.52,48,0,0.1
CUST08037,Medium Risk,Yes,1,Month-to-month,39.09,40,2,5.5
CUST08038,Critical Risk,No,0,Two year,88.93,6,5,0.2
CUST08039,Medium Risk,No,0,Month-to-month,36.48,38,2,3.7
CUST08040,High Risk,No,0,Month-to-month,27.29,41,5,3.6
CUST08041,Medium Risk,No,0,Two year,43.61,27,3,7.4
CUST08042,Medium Risk,No,0,One year,47.06,69,1,0.5
CUST08043,Low Risk,No,0,Two year,84.02,57,1,2.5
CUST08044,High Risk,No,0,Month-to-month,34.41,17,3,2.4
CUST08045,Critical Risk,Yes,1,Month-to-month,112.89,71,3,0.1
CUST08046,Low Risk,No,0,One year,74.54,47,1,3.1
CUST08047,Medium Risk,No,0,Two year,68.08,13,1,0.9
CUST08048,High Risk,No,0,Two year,62.34,11,4,1.2
CUST08049,High Risk,No,0,Month-to-month,75.79,24,0,0.8
CUST08050,Critical Risk,No,0,One year,20.29,4,4,0.2
CUST08051,High Risk,No,0,Month-to-month,118.99,46,0,0.5
CUST08052,High Risk,Yes,1,Month-to-month,74.87,18,0,0.7
CUST08053,Medium Risk,No,0,Month-to-month,21.59,43,1,2.6
CUST08054,High Risk,No,0,Month-to-month,78.18,33,0,0.4
CUST08055,Low Risk,No,0,Two year,62.58,10,1,7.6
CUST08056,Medium Risk,No,0,One year,20.45,59,1,0.8
CUST08057,High Risk,No,0,Month-to-month,112.29,31,1,3.2
CUST08058,High Risk,Yes,1,Month-to-month,19.08,28,2,0.5
CUST08059,Medium Risk,No,0,Month-to-month,76.94,60,0,4.8
CUST08060,Critical Risk,Yes,1,Month-to-month,116.1,3,4,0.2
CUST08061,Medium Risk,Yes,1,Month-to-month,42.24,55,2,4.0
CUST08062,High Risk,Yes,1,Month-to-month,43.93,14,3,1.5
CUST08063,Low Risk,No,0,Two year,18.04,58,2,
CUST08064,High Risk,No,0,Two year,24.77,15,5,1.4
CUST08065,High Risk,Yes,1,One year,22.58,2,4,1.5
CUST08066,Medium Risk,No,0,Two year,101.91,24,2,0.1
CUST08067,High Risk,No,0,One year,103.35,64,3,0.1
CUST08068,Low Risk,No,0,One year,92.12,71,0,4.7
CUST08069,Critical Risk,No,0,Month-to-month,53.98,24,4,0.7
CUST08070,High Risk,No,0,Month-to-month,101.77,27,2,2.8
CUST08071,High Risk,No,0,Month-to-month,73.06,37,3,3.2
CUST08072,Low Risk,No,0,One year,49.04,39,0,3.6
CUST08073,Low Risk,No,0,Two year,62.6,63,1,2.7
CUST08074,Medium Risk,No,0,Month-to-month,24.71,26,0,3.0
CUST08075,High Risk,No,0,Month-to-month,114.38,65,1,2.6
CUST08076,High Risk,No,0,Two year,81.15,4,3,7.9
CUST08077,High Risk,No,0,Month-to-month,92.59,29,0,3.3
CUST08078,Critical Risk,No,0,Two year,87.01,1,3,1.3
CUST08079,Medium Risk,No,0,Two year,86.11,50,0,1.3
CUST08080,High Risk,No,0,Month-to-month,19.76,11,0,0.2
CUST08081,Low Risk,No,0,One year,71.59,59,0,14.4
CUST08082,Low Risk,No,0,One year,101.81,62,1,6.6
CUST08083,Medium Risk,No,0,One year,22.54,36,0,0.1
CUST08084,Low Risk,No,0,Two year,115.53,56,1,5.9
CUST08085,High Risk,Yes,1,Month-to-month,61.26,21,2,0.4
CUST08086,Medium Risk,No,0,One year,47.57,13,0,0.8
CUST08087,Low Risk,No,0,One year,72.25,9,0,3.4
CUST08088,High Risk,Yes,1,Month-to-month,99.72,11,0,3.9
CUST08089,High Risk,Yes,1,Month-to-month,66.43,70,5,2.1
CUST08090,High Risk,Yes,1,One year,83.8,1,3,10.3
CUST08091,High Risk,No,0,Month-to-month,68.99,70,3,2.0
CUST08092,Critical Risk,Yes,1,Month-to-month,82.39,56,3,0.9
CUST08093,High Risk,No,0,Month-to-month,32.08,31,0,0.1
CUST08094,Medium Risk,No,0,Month-to-month,21.94,37,1,6.1
CUST08095,Low Risk,No,0,One year,31.96,47,1,1.5
CUST08096,Low Risk,No,0,One year,47.16,47,1,4.6
CUST08097,Medium Risk,No,0,Month-to-month,43.84,69,0,4.5
CUST08098,High Risk,Yes,1,Month-to-month,80.75,58,1,0.1
CUST08099,Low Risk,No,0,Two year,64.5,36,1,5.2
CUST08100,High Risk,No,0,Month-to-month,21.96,32,2,1.0
CUST08101,Low Risk,No,0,Two year,21.56,64,2,5.5
CUST08102,Medium Risk,No,0,Month-to-month,27.24,71,2,2.0
CUST08103,High Risk,No,0,Month-to-month,54.01,42,4,2.7
CUST08104,Medium Risk,No,0,Two year,18.63,48,1,0.3
CUST08105,Medium Risk,No,0,Two year,68.39,30,2,1.4
CUST08106,Medium Risk,No,0,Month-to-month,54.79,21,0,10.6
CUST08107,Low Risk,No,0,One year,74.66,60,0,7.8
CUST08108,High Risk,No,0,Month-to-month,91.52,13,2,15.5
CUST08109,High Risk,No,0,Month-to-month,43.6,1,2,2.1
CUST08110,Medium Risk,No,0,Month-to-month,34.02,65,0,5.1
CUST08111,Low Risk,No,0,Two year,46.36,33,2,1.8
CUST08112,Medium Risk,No,0,Month-to-month,18.18,38,1,
CUST08113,Medium Risk,No,0,Month-to-month,30.24,25,2,12.8
CUST08114,Low Risk,No,0,One year,94.58,26,0,6.3
CUST08115,Low Risk,No,0,Two year,40.73,59,0,2.9
CUST08116,High Risk,No,0,Month-to-month,119.42,33,1,13.5
CUST08117,Medium Risk,Yes,1,Month-to-month,35.12,41,0,12.4
CUST08118,High Risk,No,0,Month-to-month,98.45,30,1,1.9
CUST08119,High Risk,Yes,1,Month-to-month,89.91,57,0,1.1
CUST08120,Medium Risk,No,0,Two year,50.86,49,0,0.6
CUST08121,Medium Risk,No,0,Two year,51.74,48,3,3.4
CUST08122,High Risk,Yes,1,Month-to-month,75.48,49,0,0.1
CUST08123,Critical Risk,No,0,Month-to-month,104.94,47,6,4.3
CUST08124,Medium Risk,No,0,One year,57.39,56,2,0.2
CUST08125,High Risk,No,0,Month-to-month,24.24,65,1,0.9
CUST08126,Medium Risk,Yes,1,Month-to-month,56.19,12,0,2.1
CUST08127,High Risk,No,0,Month-to-month,39.15,69,0,0.3
CUST08128,Critical Risk,Yes,1,Month-to-month,113.8,6,2,0.1
CUST08129,High Risk,No,0,Month-to-month,89.12,65,1,2.0
CUST08130,High Risk,Yes,1,Month-to-month,23.18,25,3,6.5
CUST08131,High Risk,Yes,1,Month-to-month,47.88,1,1,1.6
CUST08132,High Risk,Yes,1,Month-to-month,23.12,32,2,0.7
CUST08133,Critical Risk,Yes,1,Month-to-month,102.66,3,3,1.6
CUST08134,High Risk,No,0,Month-to-month,110.44,49,2,3.8
CUST08135,Critical Risk,No,0,Month-to-month,29.45,19,3,0.1
CUST08136,High Risk,No,0,Two year,62.91,60,3,0.1
CUST08137,Low Risk,No,0,Two year,113.05,29,1,1.9
CUST08138,Medium Risk,No,0,Two year,32.81,50,3,3.4
CUST08139,Critical Risk,Yes,1,Month-to-month,47.77,2,3,2.9
CUST08140,Low Risk,Yes,1,Two year,49.04,56,0,3.0
CUST08141,Medium Risk,No,0,Two year,21.07,17,0,0.5
CUST08142,Low Risk,No,0,Two year,21.7,60,0,2.3
CUST08143,High Risk,Yes,1,Month-to-month,115.18,36,1,1.4
CUST08144,High Risk,No,0,Month-to-month,76.25,61,2,0.4
CUST08145,High Risk,Yes,1,Month-to-month,49.28,17,2,0.4
CUST08146,Medium Risk,No,0,Month-to-month,56.62,49,1,3.1
CUST08147,Critical Risk,Yes,1,Month-to-month,90.91,60,3,9.5
CUST08148,Medium Risk,No,0,Two year,55.38,20,0,0.3
CUST08149,Medium Risk,No,0,Two year,41.23,50,3,2.0
CUST08150,High Risk,No,0,One year,28.39,3,2,0.9
CUST08151,Critical Risk,Yes,1,Month-to-month,92.35,43,3,1.0
CUST08152,High Risk,No,0,Month-to-month,36.42,57,1,0.8
CUST08153,Low Risk,No,0,One year,25.1,50,1,2.4
CUST08154,High Risk,Yes,1,Month-to-month,61.55,68,1,0.2
CUST08155,Medium Risk,No,0,Month-to-month,22.04,50,2,4.1
CUST08156,High Risk,No,0,Month-to-month,116.43,37,1,2.8
CUST08157,Low Risk,No,0,One year,81.98,46,2,1.5
CUST08158,Critical Risk,No,0,Month-to-month,33.58,42,3,0.7
CUST08159,Medium Risk,No,0,Month-to-month,35.59,15,2,2.3
CUST08160,Low Risk,No,0,Two year,76.12,33,2,9.3
CUST08161,Low Risk,No,0,One year,54.37,11,1,3.7
CUST08162,Medium Risk,Yes,1,Two year,96.98,20,1,1.0
CUST08163,High Risk,No,0,Month-to-month,73.67,24,4,4.1
CUST08164,Low Risk,No,0,Two year,62.2,64,1,2.1
CUST08165,High Risk,Yes,1,Month-to-month,116.22,65,1,0.1
CUST08166,Low Risk,No,0,One year,57.85,17,1,2.9
CUST08167,Critical Risk,Yes,1,Month-to-month,58.86,61,4,0.8
CUST08168,High Risk,No,0,Two year,85.91,15,3,1.6
CUST08169,High Risk,No,0,Month-to-month,100.57,51,1,2.0
CUST08170,Critical Risk,No,0,Month-to-month,81.87,27,3,4.8
CUST08171,Low Risk,No,0,One year,89.26,61,1,2.6
CUST08172,High Risk,No,0,Month-to-month,56.04,58,1,1.2
CUST08173,Medium Risk,No,0,Month-to-month,66.91,31,1,3.2
CUST08174,High Risk,No,0,Month-to-month,38.1,12,2,0.6
CUST08175,Critical Risk,Yes,1,Month-to-month,87.39,46,3,5.2
CUST08176,High Risk,No,0,Month-to-month,40.59,31,0,0.7
CUST08177,Medium Risk,No,0,Month-to-month,18.13,32,0,2.5
CUST08178,High Risk,Yes,1,Month-to-month,113.24,32,1,0.7
CUST08179,Medium Risk,No,0,Two year,49.21,53,2,1.2
CUST08180,Low Risk,No,0,One year,38.06,61,1,1.6
CUST08181,High Risk,No,0,Month-to-month,45.35,46,0,1.4
CUST08182,Low Risk,No,0,Two year,51.71,7,2,8.1
CUST08183,High Risk,No,0,One year,66.4,4,1,0.8
CUST08184,High Risk,Yes,1,Month-to-month,25.07,52,1,0.6
CUST08185,Medium Risk,No,0,Month-to-month,23.37,31,2,2.2
CUST08186,High Risk,No,0,Month-to-month,47.88,36,4,8.9
CUST08187,Low Risk,No,0,Two year,48.17,54,0,2.1
CUST08188,Low Risk,No,0,Two year,30.0,54,2,9.6
CUST08189,High Risk,No,0,Month-to-month,59.29,17,0,0.6
CUST08190,Medium Risk,No,0,One year,46.97,30,1,0.1
CUST08191,High Risk,No,0,Month-to-month,20.66,22,1,1.1
CUST08192,High Risk,No,0,Two year,108.34,43,4,3.0
CUST08193,High Risk,No,0,One year,108.37,27,3,2.7
CUST08194,High Risk,No,0,Month-to-month,39.34,37,2,0.8
CUST08195,Medium Risk,No,0,Month-to-month,34.61,46,1,3.3
CUST08196,Low Risk,Yes,1,One year,73.82,35,2,5.3
CUST08197,Medium Risk,Yes,1,One year,82.34,4,2,3.5
CUST08198,Low Risk,No,0,One year,115.67,26,1,3.9
CUST08199,Medium Risk,No,0,Two year,56.49,19,1,1.1
CUST08200,Low Risk,No,0,One year,81.06,45,1,2.3
CUST08201,Critical Risk,Yes,1,Month-to-month,107.57,26,3,0.1
CUST08202,Medium Risk,No,0,Two year,63.9,22,2,1.3
CUST08203,Medium Risk,No,0,Month-to-month,30.48,58,1,5.1
CUST08204,Low Risk,No,0,Two year,56.5,63,2,4.7
CUST08205,Medium Risk,Yes,1,Two year,31.93,28,3,8.5
CUST08206,Medium Risk,No,0,Two year,19.7,65,3,10.4
CUST08207,Low Risk,No,0,One year,94.66,44,2,10.8
CUST08208,High Risk,No,0,One year,42.32,43,3,0.5
CUST08209,High Risk,No,0,Month-to-month,18.2,37,2,0.4
CUST08210,Low Risk,No,0,One year,106.99,66,1,6.2
CUST08211,High Risk,No,0,Month-to-month,63.27,17,0,1.4
CUST08212,High Risk,Yes,1,Month-to-month,42.36,40,0,1.3
CUST08213,Medium Risk,No,0,Month-to-month,44.8,38,1,2.3
CUST08214,Medium Risk,No,0,One year,42.53,61,6,1.8
CUST08215,Medium Risk,No,0,Two year,37.84,9,1,0.8
CUST08216,High Risk,Yes,1,Month-to-month,103.81,61,2,5.6
CUST08217,Medium Risk,No,0,Month-to-month,35.37,16,1,7.2
CUST08218,High Risk,No,0,Month-to-month,75.31,2,1,4.1
CUST08219,High Risk,No,0,Month-to-month,25.89,43,0,0.1
CUST08220,High Risk,No,0,Month-to-month,114.85,42,1,0.4
CUST08221,High Risk,No,0,Month-to-month,79.54,57,2,1.3
CUST08222,High Risk,No,0,Month-to-month,110.12,67,1,2.4
CUST08223,Low Risk,No,0,One year,58.58,30,0,2.8
CUST08224,High Risk,Yes,1,Month-to-month,100.69,13,1,0.3
CUST08225,High Risk,No,0,One year,105.07,19,3,9.7
CUST08226,High Risk,No,0,Month-to-month,89.7,7,1,2.3
CUST08227,High Risk,Yes,1,Month-to-month,27.48,9,6,1.7
CUST08228,High Risk,No,0,Month-to-month,19.64,54,0,0.6
CUST08229,Low Risk,No,0,Two year,35.19,61,1,9.0
CUST08230,High Risk,No,0,Month-to-month,30.05,2,1,1.8
CUST08231,High Risk,No,0,Month-to-month,91.96,50,0,0.4
CUST08232,Medium Risk,Yes,1,Month-to-month,74.81,31,0,2.9
CUST08233,High Risk,No,0,Month-to-month,71.65,33,2,1.3
CUST08234,Low Risk,No,0,One year,43.79,11,1,5.0
CUST08235,Medium Risk,No,0,Month-to-month,33.77,33,1,2.4
CUST08236,Medium Risk,No,0,One year,39.07,7,2,0.3
CUST08237,Low Risk,No,0,One year,58.83,31,0,4.2
CUST08238,Medium Risk,No,0,Two year,93.49,48,2,1.1
CUST08239,Low Risk,No,0,Two year,43.96,47,0,1.6
CUST08240,Low Risk,No,0,One year,89.26,53,1,4.5
CUST08241,Medium Risk,No,0,One year,68.13,19,0,0.3
CUST08242,Medium Risk,Yes,1,One year,108.31,6,2,11.4
CUST08243,Medium Risk,Yes,1,Month-to-month,41.76,49,1,3.6
