customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn,churn_binary,risk_segment
CUST07807,Female,0,35,14,Month-to-month,Bank transfer,Fiber optic,70.87,901.85,4,0,0.1,No,0,High Risk
CUST07808,Male,0,20,36,Month-to-month,Bank transfer,Fiber optic,84.05,2993.07,2,1,4.7,No,0,High Risk
CUST07811,Male,0,61,49,Month-to-month,Mailed check,DSL,69.74,3036.8,5,1,1.1,No,0,High Risk
CUST07815,Male,0,28,5,Two year,Bank transfer,DSL,98.45,476.29,7,4,2.9,No,0,High Risk
CUST07818,Male,0,40,15,Month-to-month,Bank transfer,DSL,61.73,813.34,2,1,0.9,Yes,1,High Risk
CUST07819,Male,0,29,30,Month-to-month,Electronic check,Fiber optic,25.98,717.03,1,4,2.5,Yes,1,High Risk
CUST07820,Male,0,46,20,Month-to-month,Bank transfer,Fiber optic,30.41,629.97,7,3,1.6,No,0,High Risk
CUST07822,Male,1,41,3,Month-to-month,Credit card,DSL,24.91,76.26,1,2,0.4,No,0,Critical Risk
CUST07823,Female,0,70,41,Month-to-month,Electronic check,Fiber optic,110.6,4214.78,2,2,3.9,No,0,High Risk
CUST07825,Male,1,54,26,Month-to-month,Bank transfer,DSL,109.69,2716.65,3,1,2.2,Yes,1,High Risk
CUST07826,Female,1,46,2,One year,Electronic check,Fiber optic,96.9,200.61,5,2,1.2,No,0,High Risk
CUST07834,Female,0,66,51,Month-to-month,Mailed check,DSL,20.52,1078.13,2,4,0.4,No,0,Critical Risk
CUST07835,Female,0,39,64,Month-to-month,Electronic check,Fiber optic,110.12,6926.74,7,1,1.2,Yes,1,High Risk
CUST07846,Male,0,27,43,Month-to-month,Mailed check,Fiber optic,88.81,3516.91,6,1,1.4,No,0,High Risk
CUST07847,Male,0,73,44,Month-to-month,Credit card,DSL,102.86,4498.96,3,2,0.5,No,0,High Risk
CUST07848,Male,0,26,68,Month-to-month,Electronic check,Fiber optic,60.98,4204.93,5,3,0.1,Yes,1,Critical Risk
CUST07849,Female,0,73,33,Two year,Electronic check,DSL,109.03,,1,6,2.4,No,0,High Risk
CUST07850,Male,0,72,24,Month-to-month,Bank transfer,Fiber optic,30.03,679.65,2,1,1.0,Yes,1,High Risk
CUST07851,Female,0,36,36,Month-to-month,Electronic check,DSL,90.29,2954.99,4,4,0.7,Yes,1,Critical Risk
CUST07857,Female,0,48,63,Month-to-month,Bank transfer,Fiber optic,58.07,3354.92,2,4,0.4,Yes,1,Critical Risk
CUST07859,Male,0,67,12,Month-to-month,Bank transfer,DSL,69.98,843.3,6,2,0.3,No,0,High Risk
CUST07860,Male,1,72,21,Month-to-month,Bank transfer,Fiber optic,91.14,1710.96,6,2,0.3,Yes,1,High Risk
CUST07866,Female,0,51,49,Month-to-month,Credit card,Fiber optic,100.33,4912.76,3,2,0.7,Yes,1,High Risk
CUST07869,Female,0,36,25,Month-to-month,Bank transfer,DSL,100.65,2186.19,1,0,3.2,Yes,1,High Risk
CUST07870,Female,1,56,59,Month-to-month,Electronic check,Fiber optic,33.94,1910.18,3,1,1.4,No,0,High Risk
CUST07872,Female,0,21,5,Month-to-month,Electronic check,Fiber optic,86.19,385.42,5,3,0.9,No,0,Critical Risk
CUST07873,Male,0,29,19,Month-to-month,Credit card,Fiber optic,113.72,1967.05,7,3,4.9,Yes,1,Critical Risk
CUST07875,Female,0,24,9,Month-to-month,Electronic check,DSL,95.85,806.7,5,1,10.2,No,0,High Risk
CUST07877,Female,0,43,16,Two year,Mailed check,DSL,95.17,1565.03,2,3,1.2,Yes,1,High Risk
CUST07879,Female,0,19,2,Month-to-month,Electronic check,Fiber optic,46.93,96.41,4,0,6.3,No,0,High Risk
CUST07880,Male,0,29,14,Month-to-month,Electronic check,DSL,84.74,1213.31,7,3,1.3,No,0,Critical Risk
CUST07881,Female,0,49,1,One year,Electronic check,No,106.93,100.55,5,0,0.2,No,0,High Risk
CUST07882,Female,0,68,58,One year,Bank transfer,DSL,116.92,6439.21,2,3,1.3,No,0,High Risk
CUST07883,Female,0,55,16,One year,Bank transfer,DSL,52.82,769.38,3,3,0.1,No,0,High Risk
CUST07885,Female,0,49,44,Month-to-month,Credit card,Fiber optic,104.86,4540.73,7,0,0.2,No,0,High Risk
CUST07888,Female,1,71,55,Two year,Electronic check,Fiber optic,81.15,4581.99,7,3,12.4,No,0,High Risk
CUST07892,Male,0,25,27,Month-to-month,Mailed check,No,104.4,2755.01,6,3,1.6,No,0,Critical Risk
CUST07900,Male,0,66,64,Month-to-month,Electronic check,No,107.49,6285.45,2,2,12.4,No,0,High Risk
CUST07901,Male,1,26,32,Month-to-month,Bank transfer,DSL,26.17,842.27,7,0,0.1,No,0,High Risk
CUST07902,Male,1,70,13,Month-to-month,Bank transfer,DSL,101.71,1145.28,5,0,4.1,No,0,High Risk
CUST07903,Female,0,63,66,Month-to-month,Bank transfer,DSL,76.24,4449.6,1,0,0.1,Yes,1,High Risk
CUST07908,Female,0,23,15,Month-to-month,Electronic check,DSL,23.0,328.96,2,5,0.1,Yes,1,Critical Risk
CUST07911,Female,0,70,27,Month-to-month,Mailed check,DSL,96.11,2628.78,2,1,0.7,No,0,High Risk
CUST07912,Male,1,46,60,Two year,Electronic check,No,38.09,2126.19,4,3,0.2,No,0,High Risk
CUST07914,Male,1,34,28,Month-to-month,Mailed check,DSL,99.06,2455.2,1,3,4.1,Yes,1,Critical Risk
CUST07915,Male,0,67,65,Month-to-month,Electronic check,Fiber optic,108.74,7309.03,4,4,1.5,No,0,Critical Risk
CUST07917,Male,0,48,44,Month-to-month,Bank transfer,Fiber optic,109.54,4924.69,3,1,2.4,No,0,High Risk
CUST07919,Male,0,40,63,Month-to-month,Mailed check,Fiber optic,88.2,4798.33,2,1,5.2,Yes,1,High Risk
CUST07920,Male,0,67,47,Month-to-month,Electronic check,Fiber optic,117.86,5082.1,7,1,0.3,No,0,High Risk
CUST07921,Male,0,64,38,One year,Bank transfer,DSL,42.07,1524.06,4,3,0.8,No,0,High Risk
CUST07924,Female,1,18,44,Month-to-month,Credit card,Fiber optic,34.77,1383.0,3,3,16.5,Yes,1,High Risk
CUST07925,Female,0,66,54,Month-to-month,Mailed check,Fiber optic,46.98,2345.41,5,0,1.1,No,0,High Risk
CUST07926,Female,0,50,20,Month-to-month,Electronic check,Fiber optic,93.78,1858.2,1,2,8.9,Yes,1,High Risk
CUST07932,Male,1,52,39,Month-to-month,Bank transfer,No,81.71,2857.25,6,2,8.8,No,0,High Risk
CUST07934,Male,0,29,30,Two year,Mailed check,DSL,117.23,3304.16,3,5,0.8,No,0,High Risk
CUST07936,Female,0,54,67,Month-to-month,Credit card,No,114.69,7549.38,3,3,0.5,Yes,1,Critical Risk
CUST07938,Male,0,29,52,Two year,Electronic check,DSL,96.26,5095.6,2,4,4.7,No,0,High Risk
CUST07939,Male,0,19,56,One year,Electronic check,Fiber optic,81.0,4473.83,3,5,0.1,Yes,1,High Risk
CUST07940,Female,0,37,68,Month-to-month,Credit card,DSL,101.65,6954.48,3,1,2.9,No,0,High Risk
CUST07942,Female,1,58,23,Month-to-month,Bank transfer,DSL,116.21,2376.18,5,3,6.9,Yes,1,Critical Risk
CUST07944,Female,0,41,61,Month-to-month,Mailed check,DSL,98.03,6160.98,6,2,1.5,No,0,High Risk
CUST07946,Female,0,55,44,Month-to-month,Bank transfer,No,90.89,3784.7,6,2,2.9,No,0,High Risk
CUST07947,Female,0,43,24,Month-to-month,Credit card,Fiber optic,71.47,1560.49,6,3,2.7,No,0,High Risk
CUST07948,Female,0,28,51,Month-to-month,Electronic check,Fiber optic,45.83,2328.13,5,1,0.2,No,0,High Risk
CUST07951,Male,0,60,16,Month-to-month,Electronic check,Fiber optic,81.31,1113.9,2,2,1.7,No,0,High Risk
CUST07956,Male,0,67,70,Month-to-month,Electronic check,DSL,63.75,4268.69,3,0,0.2,No,0,High Risk
CUST07958,Female,0,34,23,Month-to-month,Bank transfer,No,49.59,1009.84,1,2,0.1,No,0,High Risk
CUST07963,Male,0,74,71,Month-to-month,Mailed check,Fiber optic,116.98,,1,3,1.1,No,0,Critical Risk
CUST07964,Male,0,39,9,Month-to-month,Electronic check,DSL,24.2,223.88,3,3,2.3,No,0,High Risk
CUST07965,Male,1,33,13,Month-to-month,Mailed check,Fiber optic,29.03,324.98,4,5,9.1,No,0,High Risk
CUST07967,Male,0,29,3,Month-to-month,Electronic check,Fiber optic,71.77,225.22,6,3,8.0,Yes,1,Critical Risk
CUST07968,Female,0,26,35,Month-to-month,Mailed check,DSL,22.07,769.63,1,0,1.0,No,0,High Risk
CUST07970,Female,0,21,64,Month-to-month,Electronic check,Fiber optic,68.46,3915.23,7,1,0.3,No,0,High Risk
CUST07971,Female,0,55,52,Month-to-month,Electronic check,No,53.36,2648.79,2,1,0.5,No,0,High Risk
CUST07973,Female,0,73,35,Month-to-month,Mailed check,No,105.86,3595.64,7,1,4.9,No,0,High Risk
CUST07974,Female,0,27,15,Month-to-month,Bank transfer,DSL,38.07,529.38,4,3,0.2,Yes,1,Critical Risk
CUST07975,Male,0,57,6,Month-to-month,Electronic check,DSL,34.36,214.0,4,2,6.6,Yes,1,High Risk
CUST07977,Female,0,64,52,Month-to-month,Electronic check,DSL,81.75,4437.94,5,1,2.3,No,0,High Risk
CUST07979,Female,0,70,64,Two year,Mailed check,Fiber optic,51.76,3341.38,2,3,0.9,No,0,High Risk
CUST07980,Female,0,36,19,Month-to-month,Credit card,DSL,35.69,677.03,1,3,0.7,No,0,Critical Risk
CUST07981,Male,0,44,15,Month-to-month,Credit card,DSL,39.34,579.58,2,1,1.2,Yes,1,High Risk
CUST07982,Female,0,28,6,Month-to-month,Electronic check,Fiber optic,81.16,415.32,1,0,2.2,No,0,High Risk
CUST07984,Male,0,58,26,Month-to-month,Mailed check,Fiber optic,107.48,2700.3,1,1,5.3,No,0,High Risk
CUST07989,Male,0,62,70,Month-to-month,Electronic check,Fiber optic,84.43,5760.17,5,0,2.9,No,0,High Risk
CUST07990,Male,0,41,58,Month-to-month,Mailed check,Fiber optic,115.69,6504.77,5,2,0.6,Yes,1,High Risk
CUST07991,Female,0,54,13,Month-to-month,Mailed check,Fiber optic,52.3,707.87,7,0,0.9,Yes,1,High Risk
CUST07993,Male,0,32,51,Month-to-month,Electronic check,DSL,75.32,3537.87,2,0,0.9,No,0,High Risk
CUST07997,Male,0,62,26,Month-to-month,Mailed check,Fiber optic,18.6,442.6,3,2,1.2,No,0,High Risk
CUST07999,Female,1,60,28,Month-to-month,Credit card,DSL,85.71,2403.15,1,2,9.7,No,0,High Risk
CUST08000,Female,0,70,29,Month-to-month,Bank transfer,Fiber optic,71.37,1786.78,4,1,0.9,Yes,1,High Risk
CUST08001,Female,1,20,17,Month-to-month,Mailed check,Fiber optic,101.74,1565.19,4,1,1.4,No,0,High Risk
CUST08004,Male,0,59,61,Month-to-month,Bank transfer,Fiber optic,61.4,3251.08,5,0,0.9,Yes,1,High Risk
CUST08009,Male,0,49,49,Month-to-month,Electronic check,Fiber optic,86.42,3938.57,5,4,0.5,No,0,Critical Risk
CUST08011,Female,0,73,26,Month-to-month,Bank transfer,Fiber optic,94.25,2224.42,1,1,2.2,No,0,High Risk
CUST08012,Male,0,55,27,Month-to-month,Bank transfer,No,106.77,2795.01,3,0,1.3,No,0,High Risk
CUST08014,Male,0,55,54,Month-to-month,Electronic check,DSL,85.01,4750.28,4,1,3.5,No,0,High Risk
CUST08016,Male,0,32,61,Month-to-month,Electronic check,Fiber optic,37.39,2352.04,5,4,0.7,Yes,1,Critical Risk
CUST08017,Female,0,45,3,Month-to-month,Electronic check,Fiber optic,51.92,162.41,3,2,0.9,No,0,Critical Risk
CUST08018,Female,0,30,68,Month-to-month,Electronic check,Fiber optic,29.1,1996.65,2,5,3.9,Yes,1,High Risk
CUST08019,Female,1,52,41,Month-to-month,Mailed check,No,79.43,3033.77,2,1,1.2,No,0,High Risk
CUST08020,Female,0,19,37,Month-to-month,Electronic check,Fiber optic,99.7,3492.08,4,3,0.7,Yes,1,Critical Risk
CUST08021,Female,0,18,51,Month-to-month,Credit card,DSL,80.31,4244.29,7,1,10.1,No,0,High Risk
CUST08022,Female,1,58,15,Month-to-month,Bank transfer,No,36.34,536.38,6,3,0.3,Yes,1,Critical Risk
CUST08023,Female,0,49,8,Month-to-month,Credit card,DSL,73.73,598.18,3,4,0.5,Yes,1,Critical Risk
CUST08024,Female,0,47,38,Month-to-month,Electronic check,Fiber optic,103.16,3423.1,4,1,3.8,No,0,High Risk
CUST08026,Female,0,21,47,Month-to-month,Mailed check,Fiber optic,102.93,4444.99,5,0,4.2,No,0,High Risk
CUST08028,Female,0,63,49,Two year,Credit card,Fiber optic,20.22,1021.78,1,5,0.1,No,0,High Risk
CUST08031,Female,0,34,5,Month-to-month,Electronic check,Fiber optic,91.2,395.39,1,1,2.4,No,0,High Risk
CUST08033,Female,0,57,31,One year,Electronic check,No,83.39,2325.24,6,3,0.1,No,0,High Risk
CUST08036,Male,0,69,48,Month-to-month,Credit card,DSL,95.52,4514.86,1,0,0.1,No,0,High Risk
CUST08038,Female,0,38,6,Two year,Electronic check,DSL,88.93,555.59,7,5,0.2,No,0,Critical Risk
CUST08040,Female,0,52,41,Month-to-month,Electronic check,No,27.29,1024.39,1,5,3.6,No,0,High Risk
CUST08044,Male,0,66,17,Month-to-month,Electronic check,No,34.41,538.76,1,3,2.4,No,0,High Risk
CUST08045,Male,1,28,71,Month-to-month,Bank transfer,DSL,112.89,6872.06,7,3,0.1,Yes,1,Critical Risk
CUST08048,Male,1,51,11,Two year,Bank transfer,DSL,62.34,617.37,7,4,1.2,No,0,High Risk
CUST08049,Female,0,58,24,Month-to-month,Credit card,Fiber optic,75.79,1838.08,2,0,0.8,No,0,High Risk
CUST08050,Male,1,49,4,One year,Mailed check,Fiber optic,20.29,81.91,5,4,0.2,No,0,Critical Risk
CUST08051,Male,0,38,46,Month-to-month,Bank transfer,No,118.99,5019.25,3,0,0.5,No,0,High Risk
CUST08052,Female,0,46,18,Month-to-month,Bank transfer,No,74.87,1333.39,2,0,0.7,Yes,1,High Risk
CUST08054,Female,0,74,33,Month-to-month,Mailed check,Fiber optic,78.18,2229.21,1,0,0.4,No,0,High Risk
CUST08057,Male,0,22,31,Month-to-month,Electronic check,DSL,112.29,3055.02,2,1,3.2,No,0,High Risk
CUST08058,Male,1,44,28,Month-to-month,Credit card,Fiber optic,19.08,506.52,2,2,0.5,Yes,1,High Risk
CUST08060,Female,0,48,3,Month-to-month,Credit card,DSL,116.1,347.0,4,4,0.2,Yes,1,Critical Risk
CUST08062,Male,0,28,14,Month-to-month,Credit card,Fiber optic,43.93,,7,3,1.5,Yes,1,High Risk
CUST08064,Female,0,60,15,Two year,Electronic check,Fiber optic,24.77,317.3,3,5,1.4,No,0,High Risk
CUST08065,Male,1,23,2,One year,Mailed check,Fiber optic,22.58,46.74,2,4,1.5,Yes,1,High Risk
CUST08067,Male,0,47,64,One year,Bank transfer,Fiber optic,103.35,5985.48,4,3,0.1,No,0,High Risk
CUST08069,Female,0,65,24,Month-to-month,Electronic check,No,53.98,1260.54,3,4,0.7,No,0,Critical Risk
CUST08070,Male,0,36,27,Month-to-month,Mailed check,Fiber optic,101.77,2408.13,5,2,2.8,No,0,High Risk
CUST08071,Female,0,31,37,Month-to-month,Mailed check,Fiber optic,73.06,2435.04,6,3,3.2,No,0,High Risk
CUST08075,Female,1,45,65,Month-to-month,Electronic check,No,114.38,6793.38,5,1,2.6,No,0,High Risk
CUST08076,Female,1,45,4,Two year,Bank transfer,DSL,81.15,280.99,3,3,7.9,No,0,High Risk
CUST08077,Male,1,63,29,Month-to-month,Electronic check,DSL,92.59,2701.98,3,0,3.3,No,0,High Risk
CUST08078,Female,0,42,1,Two year,Credit card,DSL,87.01,90.06,3,3,1.3,No,0,Critical Risk
CUST08080,Female,0,21,11,Month-to-month,Credit card,No,19.76,190.82,7,0,0.2,No,0,High Risk
CUST08085,Male,0,55,21,Month-to-month,Bank transfer,DSL,61.26,1165.32,4,2,0.4,Yes,1,High Risk
CUST08088,Male,0,29,11,Month-to-month,Credit card,DSL,99.72,1142.0,3,0,3.9,Yes,1,High Risk
CUST08089,Female,0,42,70,Month-to-month,Bank transfer,DSL,66.43,4523.17,6,5,2.1,Yes,1,High Risk
CUST08090,Male,0,38,1,One year,Credit card,No,83.8,83.43,3,3,10.3,Yes,1,High Risk
CUST08091,Female,0,35,70,Month-to-month,Mailed check,No,68.99,4973.28,5,3,2.0,No,0,High Risk
CUST08092,Female,0,53,56,Month-to-month,Electronic check,DSL,82.39,4708.66,6,3,0.9,Yes,1,Critical Risk
CUST08093,Female,0,23,31,Month-to-month,Electronic check,DSL,32.08,888.75,1,0,0.1,No,0,High Risk
CUST08098,Male,0,48,58,Month-to-month,Electronic check,Fiber optic,80.75,4813.14,5,1,0.1,Yes,1,High Risk
CUST08100,Female,0,68,32,Month-to-month,Mailed check,Fiber optic,21.96,612.92,2,2,1.0,No,0,High Risk
CUST08103,Male,0,20,42,Month-to-month,Bank transfer,Fiber optic,54.01,2225.16,2,4,2.7,No,0,High Risk
CUST08108,Male,0,40,13,Month-to-month,Electronic check,DSL,91.52,1043.25,4,2,15.5,No,0,High Risk
CUST08109,Male,0,71,1,Month-to-month,Mailed check,DSL,43.6,43.39,7,2,2.1,No,0,High Risk
CUST08116,Male,0,61,33,Month-to-month,Mailed check,Fiber optic,119.42,3664.77,1,1,13.5,No,0,High Risk
CUST08118,Male,0,49,30,Month-to-month,Bank transfer,Fiber optic,98.45,2637.37,2,1,1.9,No,0,High Risk
CUST08119,Male,0,73,57,Month-to-month,Credit card,Fiber optic,89.91,5285.6,3,0,1.1,Yes,1,High Risk
CUST08122,Female,0,55,49,Month-to-month,Mailed check,DSL,75.48,3243.57,2,0,0.1,Yes,1,High Risk
CUST08123,Female,0,72,47,Month-to-month,Electronic check,DSL,104.94,4476.32,5,6,4.3,No,0,Critical Risk
CUST08125,Male,0,72,65,Month-to-month,Credit card,No,24.24,1599.68,7,1,0.9,No,0,High Risk
CUST08127,Male,0,42,69,Month-to-month,Electronic check,Fiber optic,39.15,2351.52,4,0,0.3,No,0,High Risk
CUST08128,Female,0,62,6,Month-to-month,Bank transfer,DSL,113.8,614.43,3,2,0.1,Yes,1,Critical Risk
CUST08129,Male,0,24,65,Month-to-month,Bank transfer,Fiber optic,89.12,5323.75,3,1,2.0,No,0,High Risk
CUST08130,Male,0,34,25,Month-to-month,Mailed check,No,23.18,566.3,6,3,6.5,Yes,1,High Risk
CUST08131,Male,0,58,1,Month-to-month,Bank transfer,Fiber optic,47.88,43.06,2,1,1.6,Yes,1,High Risk
CUST08132,Female,1,44,32,Month-to-month,Bank transfer,DSL,23.12,663.48,6,2,0.7,Yes,1,High Risk
CUST08133,Female,0,55,3,Month-to-month,Electronic check,Fiber optic,102.66,279.41,2,3,1.6,Yes,1,Critical Risk
CUST08134,Female,0,55,49,Month-to-month,Electronic check,Fiber optic,110.44,5241.13,2,2,3.8,No,0,High Risk
CUST08135,Male,0,40,19,Month-to-month,Electronic check,Fiber optic,29.45,530.75,1,3,0.1,No,0,Critical Risk
CUST08136,Male,0,49,60,Two year,Bank transfer,Fiber optic,62.91,3843.78,3,3,0.1,No,0,High Risk
CUST08139,Male,1,51,2,Month-to-month,Mailed check,DSL,47.77,84.16,3,3,2.9,Yes,1,Critical Risk
CUST08143,Female,0,24,36,Month-to-month,Bank transfer,Fiber optic,115.18,3826.39,2,1,1.4,Yes,1,High Risk
CUST08144,Female,0,27,61,Month-to-month,Bank transfer,DSL,76.25,3977.85,6,2,0.4,No,0,High Risk
CUST08145,Male,0,42,17,Month-to-month,Bank transfer,No,49.28,741.72,7,2,0.4,Yes,1,High Risk
CUST08147,Male,0,66,60,Month-to-month,Credit card,Fiber optic,90.91,5510.22,1,3,9.5,Yes,1,Critical Risk
CUST08150,Female,0,46,3,One year,Bank transfer,Fiber optic,28.39,76.92,4,2,0.9,No,0,High Risk
CUST08151,Female,0,35,43,Month-to-month,Mailed check,Fiber optic,92.35,3917.69,4,3,1.0,Yes,1,Critical Risk
CUST08152,Female,0,63,57,Month-to-month,Mailed check,Fiber optic,36.42,2074.13,6,1,0.8,No,0,High Risk
CUST08154,Male,0,34,68,Month-to-month,Electronic check,No,61.55,4209.31,2,1,0.2,Yes,1,High Risk
CUST08156,Female,0,64,37,Month-to-month,Electronic check,No,116.43,4247.07,4,1,2.8,No,0,High Risk
CUST08158,Female,1,68,42,Month-to-month,Electronic check,DSL,33.58,1422.66,6,3,0.7,No,0,Critical Risk
CUST08163,Male,0,32,24,Month-to-month,Credit card,No,73.67,1845.86,5,4,4.1,No,0,High Risk
CUST08165,Female,1,32,65,Month-to-month,Electronic check,No,116.22,7055.88,6,1,0.1,Yes,1,High Risk
CUST08167,Male,0,32,61,Month-to-month,Credit card,No,58.86,3148.54,2,4,0.8,Yes,1,Critical Risk
CUST08168,Female,0,73,15,Two year,Electronic check,Fiber optic,85.91,1250.23,2,3,1.6,No,0,High Risk
CUST08169,Male,0,35,51,Month-to-month,Mailed check,DSL,100.57,4865.62,5,1,2.0,No,0,High Risk
CUST08170,Male,0,54,27,Month-to-month,Credit card,DSL,81.87,2044.55,5,3,4.8,No,0,Critical Risk
CUST08172,Female,0,50,58,Month-to-month,Electronic check,No,56.04,3241.19,4,1,1.2,No,0,High Risk
CUST08174,Male,0,66,12,Month-to-month,Bank transfer,DSL,38.1,430.47,6,2,0.6,No,0,High Risk
CUST08175,Female,0,39,46,Month-to-month,Credit card,DSL,87.39,3925.53,3,3,5.2,Yes,1,Critical Risk
CUST08176,Female,0,71,31,Month-to-month,Electronic check,Fiber optic,40.59,1177.94,6,0,0.7,No,0,High Risk
CUST08178,Female,0,63,32,Month-to-month,Electronic check,No,113.24,3644.15,2,1,0.7,Yes,1,High Risk
CUST08181,Male,1,21,46,Month-to-month,Mailed check,No,45.35,2002.77,4,0,1.4,No,0,High Risk
CUST08183,Male,0,52,4,One year,Electronic check,Fiber optic,66.4,242.97,3,1,0.8,No,0,High Risk
CUST08184,Female,0,18,52,Month-to-month,Electronic check,Fiber optic,25.07,1303.81,7,1,0.6,Yes,1,High Risk
CUST08186,Male,0,72,36,Month-to-month,Electronic check,Fiber optic,47.88,1669.12,1,4,8.9,No,0,High Risk
CUST08189,Female,0,46,17,Month-to-month,Bank transfer,Fiber optic,59.29,978.47,6,0,0.6,No,0,High Risk
CUST08191,Female,0,40,22,Month-to-month,Credit card,Fiber optic,20.66,402.46,7,1,1.1,No,0,High Risk
CUST08192,Male,0,38,43,Two year,Mailed check,Fiber optic,108.34,4693.46,4,4,3.0,No,0,High Risk
CUST08193,Male,0,31,27,One year,Electronic check,Fiber optic,108.37,2604.27,2,3,2.7,No,0,High Risk
CUST08194,Female,0,25,37,Month-to-month,Bank transfer,No,39.34,1330.88,2,2,0.8,No,0,High Risk
CUST08201,Male,0,55,26,Month-to-month,Bank transfer,Fiber optic,107.57,2667.06,5,3,0.1,Yes,1,Critical Risk
CUST08208,Female,0,70,43,One year,Bank transfer,DSL,42.32,1571.92,7,3,0.5,No,0,High Risk
CUST08209,Female,0,26,37,Month-to-month,Mailed check,Fiber optic,18.2,685.09,7,2,0.4,No,0,High Risk
CUST08211,Male,0,61,17,Month-to-month,Electronic check,No,63.27,1127.06,6,0,1.4,No,0,High Risk
CUST08212,Female,0,28,40,Month-to-month,Electronic check,Fiber optic,42.36,1683.37,5,0,1.3,Yes,1,High Risk
CUST08216,Female,0,67,61,Month-to-month,Credit card,Fiber optic,103.81,6303.67,1,2,5.6,Yes,1,High Risk
CUST08218,Female,0,57,2,Month-to-month,Mailed check,DSL,75.31,153.72,1,1,4.1,No,0,High Risk
CUST08219,Female,0,64,43,Month-to-month,Bank transfer,DSL,25.89,1013.4,7,0,0.1,No,0,High Risk
CUST08220,Female,0,33,42,Month-to-month,Mailed check,DSL,114.85,4592.82,7,1,0.4,No,0,High Risk
CUST08221,Female,0,66,57,Month-to-month,Mailed check,DSL,79.54,4631.26,7,2,1.3,No,0,High Risk
CUST08222,Female,0,49,67,Month-to-month,Bank transfer,No,110.12,7547.35,5,1,2.4,No,0,High Risk
CUST08224,Female,0,70,13,Month-to-month,Bank transfer,Fiber optic,100.69,1288.27,4,1,0.3,Yes,1,High Risk
CUST08225,Male,0,62,19,One year,Electronic check,DSL,105.07,1937.11,5,3,9.7,No,0,High Risk
CUST08226,Female,0,38,7,Month-to-month,Mailed check,DSL,89.7,544.18,1,1,2.3,No,0,High Risk
CUST08227,Female,0,33,9,Month-to-month,Electronic check,No,27.48,256.23,6,6,1.7,Yes,1,High Risk
CUST08228,Male,0,24,54,Month-to-month,Electronic check,No,19.64,995.94,3,0,0.6,No,0,High Risk
CUST08230,Female,0,61,2,Month-to-month,Electronic check,Fiber optic,30.05,61.7,7,1,1.8,No,0,High Risk
CUST08231,Female,0,58,50,Month-to-month,Credit card,DSL,91.96,4027.96,2,0,0.4,No,0,High Risk
CUST08233,Male,0,48,33,Month-to-month,Credit card,Fiber optic,71.65,2352.3,6,2,1.3,No,0,High Risk
CUST08245,Female,0,37,12,Month-to-month,Credit card,No,27.86,329.08,7,0,0.2,No,0,High Risk
CUST08247,Female,1,48,54,Month-to-month,Electronic check,No,69.7,3291.18,4,2,1.4,No,0,High Risk
CUST08251,Male,0,73,3,Month-to-month,Electronic check,No,82.42,231.62,7,0,1.2,No,0,Critical Risk
CUST08253,Female,0,58,55,Month-to-month,Mailed check,DSL,67.17,3351.09,6,0,0.5,No,0,High Risk
CUST08256,Male,1,31,39,Month-to-month,Electronic check,DSL,84.55,3100.53,4,0,2.3,No,0,High Risk
CUST08258,Female,0,25,55,Month-to-month,Credit card,DSL,99.97,4943.0,4,2,3.7,No,0,High Risk
CUST08259,Male,0,55,45,Month-to-month,Bank transfer,DSL,83.09,3278.11,6,3,1.2,Yes,1,Critical Risk
CUST08262,Female,0,74,21,Month-to-month,Mailed check,DSL,118.91,2459.17,7,1,4.9,Yes,1,High Risk
CUST08263,Female,0,57,52,Month-to-month,Mailed check,Fiber optic,38.04,2046.82,4,1,0.2,Yes,1,High Risk
CUST08265,Female,0,68,52,Month-to-month,Bank transfer,Fiber optic,103.98,5508.56,5,2,6.7,No,0,High Risk
CUST08266,Male,0,31,67,Month-to-month,Mailed check,DSL,77.83,5011.55,6,0,0.3,No,0,High Risk
CUST08268,Female,0,51,32,Month-to-month,Electronic check,Fiber optic,26.18,800.64,4,3,0.1,No,0,Critical Risk
CUST08270,Male,0,38,64,Month-to-month,Electronic check,Fiber optic,36.57,2297.4,1,3,1.2,Yes,1,Critical Risk
CUST08271,Male,0,56,69,Month-to-month,Bank transfer,Fiber optic,116.01,8240.31,7,0,3.0,Yes,1,High Risk
